0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,label
2,unknown,-1d,5.225253184,849,6.32516061,A,210,1,305.5662583,0,424.0738611,y,3,958,0,M,3.324177188,a5,,29.73248923,1
1,a,-1d,3.144231501,1390,7.829631074,A,180,1,287.9250917,0,126.1610952,n,3,543,0,M,4.680750939,a11,,43.72958437,1
2,unknown,-1d,12.24983717,91,5.274728919,A,270,0,329.9502059,0,615.7503494,n,3,145,0,M,2.963326225,a5,,40.61826924,0
2,a,-1d,-3.143461846,1064,5.777660238,B,150,1,270.9308297,0,72.93062651,n,2,173,0,S,3.109170867,a5,,25.88658968,0
1,unknown,-1d,-0.66893567,1862,6.269949591,H,120,1,250.4381573,0,69.68806854,n,1,,0,M,3.109170867,a5,,25.98321976,0
2,a,-1d,1.067690798,0,6.896792427,G,170,1,284.4204167,0,52.59300211,n,2,350,0,S,3.60493303,a4,,23.87571963,0
1,a,-1d,1.480144616,151,4.607836583,A,160,1,280.0567073,0,333.9213748,n,3,,0,S,2.664353814,a7,,46.7179831,1
9,b,-1d,11.14987873,969,7.499110269,D,310,0,345.8184812,0,426.8577016,y,2,,0,M,4.217677943,a7,,22.78958555,0
1,unknown,-1d,5.516789337,-557,5.662148437,D,210,1,306.1410466,0,437.6352055,y,2,249,0,M,3.252971145,a5,,34.19137349,0
4,unknown,-1d,7.300686,471,6.253648787,A,230,0,313.9136975,0,292.2431194,n,3,215,0,D,3.109170867,a5,,29.82746666,0
2,a,110d,8.743207596,0,7.95948655,A,170,0,284.3706995,2,240.6368391,n,3,90,0,M,4.876409691,a11,A,13.4884374,0
2,a,-1d,5.558553852,311,6.005041938,D,70,1,194.6871563,0,66.98620241,n,2,798,0,S,2.58783141,a5,,44.70614637,1
1,a,-1d,6.375769358,3,4.651744752,D,150,1,270.3759026,0,177.6445399,n,2,,0,S,2.432252128,a5,,-17.38292261,0
2,a,-1d,0.754043383,976,6.14539714,D,110,1,239.7536143,0,287.3258415,n,1,164,0,M,3.880105352,a5,,7.386671072,0
3,a,284d,4.763329845,2,5.893434771,D,200,1,300.1791666,1,214.3433351,y,1,180,0,M,3.036519946,a4,A,58.80115202,0
1,a,-1d,4.039316419,290,5.870480372,C,130,1,256.7753617,0,30.14561305,n,2,230,0,D,2.963326225,a4,,17.37606301,0
1,a,278d,1.438150201,1503,5.356062475,B,130,1,259.7404101,2,178.9311845,y,3,44,0,M,3.036519946,a5,A,12.99258893,0
4,a,-1d,5.368394,1282,7.904276715,A,190,0,294.8420986,0,357.0146582,n,3,,0,M,4.680750939,a8,,6.134600002,0
1,b,-1d,-3.135742019,1230,6.84101846,D,120,1,249.1718484,0,51.25822254,n,2,378,0,M,4.083415334,a11,,11.69046864,1
3,unknown,-1d,2.935441572,-79,6.290752335,D,70,0,196.2586629,0,164.8937619,n,1,159,0,M,3.324177188,a5,,6.944586691,0
1,b,-1d,3.703781448,859,7.699133053,F,80,0,208.8886268,0,164.2697959,n,2,153,0,M,4.615185103,a7,,32.42284442,0
4,b,-1d,8.689441573,264,7.14939032,B,270,0,330.3546628,0,347.2033344,n,2,429,0,M,4.483495508,a2,,67.05876927,0
2,a,-1d,6.38972492,2820,8.668147411,E,280,0,333.9489132,0,168.1585024,n,3,109,0,M,5.455282058,a8,,16.99325651,0
2,a,-1d,2.265488329,390,5.851382878,B,140,1,265.377511,0,512.0839921,n,2,,0,S,3.109170867,a7,,32.8872239,0
1,unknown,-1d,7.888204888,361,6.94250343,G,290,1,337.0121476,0,350.2888767,n,2,217,0,M,3.880105352,a5,,16.16916391,0
2,a,469d,3.855583355,3340,5.863324339,A,150,0,270.6014962,3,44.3144486,n,3,,0,S,2.963326225,a9,B,-10.03875668,1
1,unknown,-1d,6.541067892,787,6.83034654,F,170,0,283.7123479,0,457.1253401,n,2,92,0,S,3.324177188,a6,,19.57795059,0
5,b,-1d,4.260485647,3016,7.040044297,J,130,1,258.5095155,0,364.591288,n,2,65,0,M,4.284457225,a5,,5.115332331,0
2,a,92d,1.983556761,22867,6.32541445,A,100,1,233.4426749,3,139.0828945,n,3,266,0,M,3.109170867,a11,A,26.62649612,1
7,a,-1d,-1.411963216,0,6.878788699,F,140,1,264.1771729,0,613.3364984,y,2,17,0,D,3.394954396,a5,,20.46665238,0
13,unknown,-1d,8.584548625,520,7.180971073,E,200,1,300.9686366,0,76.89468878,n,2,,0,M,3.811777842,a5,,-0.725460556,0
2,unknown,-1d,2.941041602,-384,5.549148801,G,280,1,332.5795784,0,548.493723,n,2,513,0,M,3.109170867,a5,,34.5437293,0
1,b,-1d,3.992357757,0,9.819987394,E,10,0,0.001637571,0,72.06376382,n,2,215,0,M,7.141042718,a10,,9.585665258,0
1,a,-1d,4.003419962,1292,7.883834903,E,240,0,317.7960951,0,465.8328137,n,3,89,0,M,4.746139593,a3,,25.30460416,0
2,a,339d,7.984529104,91,7.697237482,G,170,1,284.8366727,1,96.67526335,n,1,473,0,D,4.083415334,a4,A,24.22155792,0
2,a,-1d,,443,5.556590212,A,120,1,250.3295784,0,285.3321121,y,3,80,0,S,2.889554101,a8,,37.86193959,0
2,unknown,-1d,4.873169807,134,6.702583197,D,120,0,248.2043086,0,171.4554284,n,2,98,0,M,3.324177188,a5,,42.40619046,0
2,unknown,-1d,6.781902182,241,6.614172126,D,280,1,333.848585,0,,n,0,172,0,S,3.465325644,a5,,19.89862223,0
3,a,-1d,3.15481873,153,6.152156493,A,90,0,220.0484796,0,51.0890675,n,3,65,0,S,2.963326225,a2,,28.51243365,0
8,a,203d,2.679524375,804,6.475150669,I,210,0,305.7111573,1,280.756909,n,2,193,0,S,3.535312026,a12,B,29.50918013,0
1,unknown,-1d,8.810907076,187,5.636219051,G,230,1,313.4602143,0,298.6749853,n,2,110,0,S,2.889554101,a5,,47.4916461,0
5,a,-1d,11.13927056,58,5.457071973,K,240,0,319.0638944,0,182.9644062,n,3,139,0,S,2.510486569,a7,,-11.89408022,1
2,a,-1d,0.990794443,304,7.051109777,B,20,0,69.43326298,0,349.1604358,n,0,202,0,M,4.015911887,a2,,35.58793958,0
1,a,285d,6.333408911,138,5.740043641,B,260,0,324.9577384,2,133.0094994,n,2,91,0,S,2.963326225,a5,C,52.86527108,1
2,unknown,-1d,-5.098246534,2571,6.555556003,G,60,0,180.2764279,0,137.5770574,n,2,,0,S,,a6,,-20.54742587,0
4,a,-1d,6.948019293,6,5.61354175,B,250,0,322.7764333,0,449.6373733,n,3,30,0,S,3.109170867,a8,,24.37442587,0
2,unknown,-1d,9.481834904,96,6.472922217,B,260,1,326.6052854,0,392.3855116,y,2,29,0,M,3.60493303,a5,,30.44617529,0
1,a,100d,0.368562113,9447,5.769697363,A,40,0,138.9835458,2,420.6866984,n,3,113,0,S,2.58783141,a9,C,27.88628929,0
2,a,-1d,-2.097628086,-30,6.431532071,A,40,1,139.8855282,0,103.482285,n,3,449,1,M,3.181311403,a2,,51.25041534,0
2,a,-1d,3.705335621,-578,5.705955669,A,180,1,290.7935486,0,161.8304668,n,3,767,0,S,3.181311403,a5,,63.81469168,1
9,b,-1d,8.264628989,776,7.241057738,A,180,0,289.3083456,0,431.2007465,n,3,52,0,S,3.811777842,a5,,64.15049948,0
2,b,-1d,2.784731403,8,8.066602253,J,80,0,209.9224463,0,207.5607141,y,1,116,0,M,4.549435581,a7,,76.94576294,0
2,a,-1d,3.755154031,17,5.546764222,A,110,1,241.0699504,0,286.09363,n,3,16,0,M,2.740113617,a7,,17.68057084,0
5,unknown,-1d,4.658384464,4736,7.916997346,C,30,1,110.2965773,0,18.0665735,n,0,676,0,D,4.483495508,a6,,70.31104987,0
2,a,-1d,6.56356623,27,5.962540429,F,200,0,301.7748741,0,457.9160124,n,3,,0,S,3.60493303,a8,,-16.67297623,1
2,a,-1d,-0.87636054,3568,7.664443416,J,110,0,240.608413,0,122.1754626,n,1,226,0,D,4.811357228,a8,,20.36929387,0
1,unknown,-1d,7.770485279,522,6.630922298,G,200,0,302.3398506,0,497.4395873,y,2,,0,M,3.880105352,a6,,19.44246311,1
1,a,-1d,6.007966555,1348,5.746006277,F,300,0,341.5426677,0,1048.702129,n,2,103,0,S,2.58783141,a1,,12.06345239,0
2,a,300d,4.23590276,254,6.469087205,A,110,1,241.4568015,3,135.3434854,y,3,145,0,M,3.880105352,a5,A,14.99055237,0
8,a,-1d,2.447695285,39,6.086339096,G,180,1,291.4288164,0,296.1727171,n,2,13,0,D,2.963326225,a5,,6.759804123,0
2,a,163d,10.63171819,2489,5.044188722,A,150,0,274.1719313,2,544.0064681,n,3,,0,S,2.664353814,a7,C,12.75806619,1
5,a,-1d,5.834758955,6171,5.800731806,B,280,0,333.9262843,0,517.6965428,n,2,50,0,M,3.674206704,a8,,11.61669354,0
2,a,146d,8.521069038,3649,6.965432982,D,150,1,270.9438276,4,56.37546199,n,3,623,0,S,3.394954396,a4,A,54.82950975,0
1,b,-1d,-0.366257466,0,7.546794379,J,90,0,221.9814652,0,146.0085906,n,1,106,0,M,4.217677943,a7,,44.38114741,0
1,a,-1d,1.670159513,1325,6.204243763,D,150,1,271.9613213,0,255.0219125,n,2,,0,M,2.740113617,a5,,-4.138285317,0
1,b,-1d,1.476800917,468,8.045583133,E,80,1,207.7740807,0,293.9724421,n,1,71,0,M,4.876409691,a7,,9.964407803,0
2,unknown,-1d,8.137232297,1212,5.676098589,B,230,1,313.3189288,0,258.6535041,n,3,463,0,S,3.036519946,a5,,13.55407686,0
2,a,-1d,2.457049801,3317,6.771267765,C,190,0,294.6797547,0,139.5711187,n,2,231,0,M,4.015911887,a11,,23.77988316,0
2,a,-1d,0.768690298,297,5.559525386,F,160,1,279.2697141,0,419.6194554,n,2,357,0,M,2.963326225,a4,,22.92388215,0
2,a,-1d,7.982253384,295,6.88616421,A,280,0,333.5829586,0,724.4859724,n,3,68,0,D,3.535312026,a8,,30.27716191,0
3,unknown,-1d,-0.693291886,435,7.32439288,B,150,1,272.6519067,0,330.1982851,n,2,192,0,D,4.015911887,a5,,-9.227898587,0
2,a,-1d,2.253658675,111,5.427704887,K,100,0,232.0728894,0,211.4895283,n,3,70,0,S,2.740113617,a3,,14.81088063,0
1,a,-1d,8.365602359,556,7.783891367,F,250,1,324.4679516,0,102.1994446,n,2,305,0,D,4.284457225,a7,,23.82625228,0
2,a,95d,4.179321685,1528,8.169270943,J,180,0,291.1291943,3,540.4280336,n,3,309,0,M,5.135074848,a1,B,29.79774524,0
2,a,-1d,2.725581089,112,6.597145092,A,150,1,271.5376407,0,583.1450406,n,3,83,0,S,3.324177188,a7,,-1.273294727,0
2,unknown,-1d,2.290865492,91,5.838533989,K,140,1,264.6433095,0,615.7238115,n,2,174,0,S,2.58783141,a5,,-7.016351756,0
2,unknown,-1d,8.494229612,1267,7.074291672,A,300,1,340.7704902,0,1061.606975,n,3,254,0,D,4.35101424,a5,,11.36257063,0
3,a,-1d,8.69876874,383,8.226863762,B,270,0,331.3289759,0,884.8861407,n,3,388,0,M,5.645933265,a4,,23.40328097,1
2,a,-1d,-1.279047951,1290,6.410795928,C,90,0,220.2236713,0,157.182243,n,2,87,0,M,3.394954396,a2,,0.543011103,0
1,a,267d,1.072438903,827,6.232657083,B,60,1,180.2769912,4,28.05847402,n,2,254,0,S,3.181311403,a5,A,25.33436918,0
2,a,289d,7.656828491,28,7.367571623,A,60,1,179.1844825,1,100.8951669,n,2,135,0,D,4.483495508,a5,A,24.00471377,0
3,a,238d,5.665243516,1981,7.741741607,B,160,1,278.2984712,2,549.6573545,n,2,291,0,M,4.150667228,a3,B,86.31379882,0
1,unknown,-1d,1.803989741,-227,6.096107454,F,90,1,220.0421324,0,322.3811362,y,2,646,0,S,3.036519946,a5,,42.57018647,0
2,a,-1d,5.046711069,2466,5.947930113,B,210,1,305.7280966,0,258.2148167,n,2,,0,S,3.109170867,a11,,39.51923704,0
3,a,-1d,2.788750302,0,8.878453004,E,150,0,273.1375726,0,123.4453935,n,2,94,0,M,4.941302535,a7,,52.2692782,0
1,unknown,-1d,-0.933767142,-366,5.887907883,F,30,1,109.674479,0,98.64795877,y,2,102,0,M,2.889554101,a6,,-1.112206037,0
1,a,-1d,4.112353076,148,5.847618821,G,180,1,290.9228368,0,156.860807,n,2,150,0,S,3.036519946,a11,,48.15730176,0
1,a,-1d,3.461314174,77,4.899468306,C,50,1,160.83396,0,67.14843785,y,2,123,0,S,2.664353814,a5,,3.535270674,0
1,a,100d,5.052884334,372,6.102816046,B,210,1,306.4493007,2,275.623491,n,2,,0,M,3.60493303,a11,A,27.52879044,0
1,a,-1d,8.290060191,5549,6.639694429,G,200,1,302.2969876,0,407.3487484,n,2,157,0,M,3.535312026,a11,,0.465096968,0
2,a,178d,0.410714106,926,7.6512854,I,120,0,249.1210736,10,53.99561693,n,2,504,0,M,4.150667228,a8,B,75.94016057,1
9,unknown,-1d,0.189652005,228,5.527937734,D,30,1,110.6078466,0,616.4720711,n,2,328,0,M,2.740113617,a6,,9.331114896,0
2,unknown,-1d,6.621356928,0,7.377502928,,110,0,239.4133171,0,68.49048638,n,0,464,0,M,4.811357228,a6,,28.78083679,0
1,unknown,-1d,-7.454280467,11671,5.578694481,D,60,0,179.98184,0,247.633397,n,2,190,0,S,3.252971145,a6,,3.634255148,0
1,a,188d,6.956932495,638,8.985190395,E,110,0,241.7322669,1,257.8546997,n,2,288,0,M,6.024336345,a2,B,-14.46796717,1
1,unknown,-1d,3.998941264,54,5.641307648,G,130,1,257.7954072,0,110.9776275,n,2,116,0,M,2.58783141,a5,,14.68317405,0
3,a,-1d,-1.745846388,799,6.091664599,F,70,1,196.6712088,0,2.497983162,n,2,556,0,M,2.963326225,a5,,33.60632827,0
1,a,-1d,7.852661261,36,7.142226385,G,110,1,240.9344268,0,344.9817179,y,2,930,0,D,4.417357621,a5,,37.90781906,1
7,unknown,-1d,8.21762912,-456,6.551760853,C,200,1,302.1901442,0,89.29339992,y,3,42,1,M,3.394954396,a6,,36.80441052,0
1,a,-1d,4.285683505,1892,6.306771184,D,200,1,300.7751746,0,204.6463793,n,1,,0,M,3.811777842,a4,,49.33101668,0
2,b,181d,-3.939786353,2354,9.652007359,E,40,0,139.4915289,3,157.3520078,n,2,199,0,M,6.212237019,a8,B,17.9725263,0
1,unknown,-1d,1.156405861,7372,6.727116514,I,90,0,221.9338292,0,128.4692353,n,1,76,0,M,3.535312026,a6,,23.2700572,0
3,unknown,-1d,6.20505534,879,6.023473488,D,80,1,209.8610268,0,101.6934654,y,2,248,0,S,3.60493303,a5,,41.62326088,0
1,a,124d,2.486487051,2894,6.220432775,D,180,1,289.289438,1,239.3854905,n,2,91,0,M,3.324177188,a11,A,-18.0070787,0
1,unknown,-1d,6.26411744,0,7.395622968,D,180,0,290.0100453,0,4.448445978,n,1,71,0,S,4.150667228,a6,,17.57108088,0
2,unknown,-1d,7.268888337,0,6.304896742,F,140,1,265.7884449,0,136.9400834,n,2,40,0,M,2.963326225,a5,,18.1701603,0
29,unknown,-1d,1.811196511,492,6.662452158,D,160,1,277.7267526,0,243.0360496,y,1,157,0,M,3.674206704,a6,,25.51841826,0
1,unknown,-1d,3.217406245,6203,6.855874439,A,130,1,257.4383956,0,69.74657853,y,3,129,0,M,3.880105352,a5,,30.77473694,0
3,unknown,-1d,-4.835856747,11,5.818029025,D,50,1,161.2773014,0,489.4759703,y,1,83,1,M,3.60493303,a6,,64.84786172,0
6,b,316d,2.555659776,589,6.302692995,F,160,1,278.1204315,1,11.64748954,n,2,,0,D,2.81516435,a4,C,36.50413917,0
2,unknown,-1d,8.273568104,741,7.433132622,E,200,0,300.9844965,0,406.1932628,n,1,81,0,M,4.811357228,a6,,16.99695804,0
5,unknown,-1d,2.36193931,1032,7.259279831,D,20,1,69.74342734,0,84.12782487,n,1,41,0,M,4.217677943,a6,,51.48704867,0
1,a,-1d,5.264071542,1588,7.593481759,E,60,0,178.6637391,0,331.691515,n,1,728,0,M,4.941302535,a10,,18.55141758,1
2,unknown,-1d,5.30910924,1492,7.814496407,A,260,1,327.0454609,0,242.5573922,n,3,249,0,D,4.150667228,a5,,19.70114035,0
5,a,172d,-1.410065132,4063,6.229484491,A,120,1,248.9655847,2,119.3898173,n,3,14,0,M,3.674206704,a5,A,47.89242042,0
2,unknown,-1d,4.37820142,554,7.272018728,D,280,1,334.1868877,0,504.135009,n,2,179,0,M,3.948145828,a5,,12.19229612,0
13,a,-1d,4.117103887,141,6.063680113,A,220,1,311.1053719,0,282.9533618,y,3,,0,M,3.036519946,a8,,5.828145502,0
1,a,367d,6.735798356,650,4.021247038,J,140,1,265.9163946,4,209.3573616,n,2,,0,S,2.353052342,a5,A,33.1845692,0
3,a,-1d,3.943890693,0,7.474531638,G,180,0,290.345294,0,45.02323811,n,2,439,0,M,4.35101424,a7,,60.11294157,0
3,a,-1d,3.558874902,874,6.605973245,B,190,0,296.3777688,0,321.466078,n,2,,0,S,4.015911887,a11,,40.02167,1
1,a,-1d,5.484200968,978,5.715092463,I,240,0,318.6791256,0,756.2189781,n,2,132,0,M,3.181311403,a3,,-9.810369817,1
3,unknown,-1d,8.23616324,2430,7.762927691,D,270,1,330.7760179,0,411.2970403,y,2,185,0,S,4.417357621,a6,,-10.4748981,0
1,a,281d,3.123903259,1613,6.35434286,B,80,1,208.410255,11,89.66120107,n,2,,0,M,3.394954396,a5,C,13.27352673,0
2,a,-1d,4.81233441,1612,8.419048097,E,70,0,197.0434338,0,104.0117813,n,1,,0,M,5.709258955,a8,,24.94782855,1
1,unknown,-1d,5.930308466,1028,5.426589694,D,190,1,296.3630563,0,60.21183643,y,2,431,0,M,2.58783141,a6,,31.43679486,0
2,a,304d,11.03541171,697,6.572334279,A,50,0,160.5750129,1,104.2308589,n,3,57,0,M,3.252971145,a6,A,-2.314396785,0
1,unknown,-1d,4.102429233,14,6.36478339,B,120,1,248.8348532,0,21.60332007,n,2,188,0,S,3.109170867,a5,,47.07321535,0
4,a,321d,-1.380631141,13849,5.89425541,D,90,1,220.7500274,5,270.0515981,n,2,286,0,M,3.465325644,a4,A,8.797156373,0
4,a,-1d,1.980742293,1390,6.186849393,A,200,0,299.6587056,0,442.0251828,n,3,552,0,M,2.889554101,a8,,35.50655682,0
5,unknown,-1d,7.481953801,-5,5.95674178,D,60,0,181.3600393,0,58.86793027,n,1,48,0,D,3.252971145,a6,,50.15794675,0
1,b,-1d,1.089797731,1012,6.211744169,D,170,1,285.0569625,0,179.4015951,y,2,69,0,S,3.465325644,a11,,34.39447832,0
5,a,-1d,7.646444963,631,5.396062781,A,260,0,327.0210543,0,8.652782013,n,3,145,0,S,3.036519946,a8,,28.75060957,0
2,b,-1d,5.354177224,220,7.883627568,A,160,1,279.4682759,0,396.2520484,n,3,30,0,M,4.876409691,a7,,9.366984275,0
15,a,-1d,7.644813497,728,7.196501594,E,310,0,345.7866314,0,405.0045393,n,2,107,0,M,4.680750939,a7,,-23.35488087,0
2,a,188d,-0.053773395,1413,9.089783944,E,10,0,1.245248248,2,320.0155339,n,1,,0,M,5.898604508,a9,B,18.91631328,1
1,a,-1d,2.708330342,508,6.218054547,B,300,0,340.2162407,0,320.2381174,n,2,795,0,M,3.181311403,a1,,50.11405936,0
1,a,-1d,9.313784377,466,7.248625751,G,280,0,333.8321926,0,122.9585999,n,2,48,0,D,3.743149788,a1,,57.53006668,0
1,a,-1d,7.484259889,-569,5.531402896,B,60,1,178.9114177,0,113.0977311,n,2,107,0,S,3.036519946,a5,,37.52455963,0
3,unknown,-1d,-0.992932016,3643,7.792077049,D,200,0,299.6873958,,551.3702473,n,1,11,0,M,4.680750939,a6,,1.987370623,0
1,a,363d,0.153491445,0,6.508725311,D,60,1,181.1212014,3,363.7483805,n,1,226,0,M,3.394954396,a5,C,47.17825097,0
2,unknown,-1d,4.636014626,-779,4.704914414,G,280,1,333.8386865,0,636.0320035,n,2,198,0,S,2.963326225,a5,,0.898502655,0
2,a,-1d,2.121366895,-54,8.135971374,D,70,1,196.7015346,0,230.8305181,n,2,,0,M,4.284457225,a8,,33.81353478,0
2,unknown,-1d,4.25508587,12961,6.538200877,C,210,1,307.2426811,,267.1340228,n,2,272,0,S,3.252971145,a5,,32.50277007,0
2,unknown,-1d,-0.235517604,127,5.233036662,F,230,1,313.2486317,0,487.5697629,n,2,189,0,S,3.036519946,a5,,-13.49081577,0
1,a,90d,14.77616512,0,8.363195388,E,270,0,330.6665891,4,568.2983841,n,2,666,0,M,5.518948058,a7,B,58.90949389,1
1,a,-1d,4.633550642,440,7.652712336,E,60,0,179.7223921,0,194.9767153,n,1,495,0,M,5.199379491,a2,,18.44033681,1
2,unknown,-1d,4.364349682,405,6.460342497,G,210,1,305.9993287,0,126.5484371,n,2,51,0,M,3.394954396,a5,,2.594787331,0
2,a,-1d,1.41058123,0,6.266904865,B,110,0,242.0059876,0,174.0030955,n,2,271,0,M,3.252971145,a7,,18.9217139,0
1,unknown,-1d,6.693432204,-329,6.577443981,B,70,1,196.304923,0,94.32225118,n,2,,0,D,3.880105352,a5,,23.40333313,0
5,a,-1d,11.20697581,751,7.549593158,B,190,1,294.3357151,0,216.2442998,n,2,85,0,S,4.680750939,a11,,-3.909791946,0
3,unknown,-1d,0.408476123,245,6.773725009,C,140,1,265.2192287,0,20.70907272,n,2,,0,M,3.948145828,a5,,-0.751961266,0
1,unknown,-1d,-1.9660804,29,7.212826677,B,50,1,163.8075877,0,25.91904898,n,2,151,0,S,3.880105352,a5,,12.40543129,0
2,unknown,-1d,4.544916379,7811,6.63530584,G,160,0,278.8339767,0,72.79050827,n,1,,0,M,3.948145828,a6,,32.5721095,0
3,a,-1d,6.810189315,123,7.259017878,D,200,0,299.6368146,0,97.77147376,n,2,381,0,M,4.015911887,a8,,23.7202659,0
5,a,-1d,4.196113768,1589,5.445938774,B,180,1,290.5448344,0,420.859917,n,2,359,0,S,2.740113617,a5,,9.519182712,0
3,unknown,-1d,3.809074078,33,6.992229432,D,160,0,278.4121309,0,34.3152148,y,2,721,0,M,4.35101424,a6,,26.60204467,1
7,b,-1d,5.861369757,150,6.14449769,J,280,0,335.3429302,0,536.5008706,n,2,290,0,M,3.811777842,a7,,26.75914646,0
2,a,-1d,-0.266814257,577,6.159649603,A,70,0,195.6104351,0,55.80308799,n,3,101,0,S,3.036519946,a8,,38.74910181,0
2,a,-1d,5.375138798,4847,9.327636759,E,160,0,280.0744157,0,42.61022891,n,1,657,0,M,5.645933265,a9,,18.93976613,0
10,unknown,-1d,-0.886824333,171,6.234660601,F,110,1,241.1856934,0,75.69799007,n,2,83,0,S,2.81516435,a6,,47.16181559,0
2,a,-1d,0.982391901,317,5.26377574,A,120,0,249.2671567,0,395.1097713,n,3,72,0,D,2.889554101,a8,,66.22783831,0
4,unknown,-1d,3.96901503,-1400,6.590678484,D,160,1,278.3954218,0,46.51803152,n,2,172,0,M,3.948145828,a5,,16.63258931,0
1,a,-1d,1.344572997,1547,6.153582564,G,200,1,301.2141689,0,185.321275,n,2,,0,S,3.60493303,a11,,5.053448887,1
1,a,-1d,2.363065678,7668,8.291051443,A,50,0,161.9747479,0,265.6607292,n,3,124,0,S,4.876409691,a8,,6.664238983,0
12,,-1d,3.95167714,2678,7.363139117,H,180,0,291.8700713,0,625.8654301,y,2,151,0,M,4.615185103,a8,,26.5959158,0
3,unknown,-1d,0.070555432,5658,5.94196629,A,120,0,248.5292355,0,163.1449366,n,3,,0,S,3.811777842,a6,,57.24419974,0
1,a,-1d,4.297922562,975,5.360910556,D,160,1,278.1572511,0,116.9063762,n,2,102,0,M,3.252971145,a7,,19.14815942,0
1,unknown,381d,1.37136344,172,6.633950532,D,110,0,242.3941837,2,112.5083258,n,0,,0,D,3.252971145,a10,C,40.68499881,0
1,a,-1d,2.610661261,1006,5.571555688,D,140,1,263.9930571,0,79.40374302,n,2,,0,S,2.58783141,a5,,24.37302506,1
1,a,-1d,8.185431962,142,6.126091016,D,200,1,,0,174.829424,n,2,155,0,S,3.252971145,a11,,46.42058957,0
3,a,77d,-2.10765544,447,6.061572383,G,40,0,139.6227896,3,189.497169,n,2,,0,M,2.963326225,a6,B,15.46982623,1
1,unknown,-1d,6.139792517,-342,6.497032124,F,300,0,342.5802435,0,330.8367843,y,2,158,0,S,3.948145828,a6,,25.88510299,0
2,a,-1d,7.05551618,5,6.105686032,G,300,0,340.9355121,0,151.1259373,n,2,153,0,M,3.252971145,a7,,19.51403741,0
1,unknown,-1d,6.882618051,594,5.905837946,B,230,1,316.7202784,0,611.7785426,y,3,,0,S,3.109170867,a5,,7.024419553,0
2,unknown,-1d,7.978384909,618,7.539913716,C,140,1,265.3240362,0,115.6837624,y,3,166,0,M,4.417357621,a5,,45.83119167,0
2,unknown,-1d,0.731169581,294,7.679543926,C,50,1,160.9022305,0,26.61925769,n,2,,0,M,4.746139593,a5,,17.65155734,0
2,unknown,-1d,5.101807027,429,6.433041306,D,300,1,339.6822134,0,395.9314451,n,2,140,0,M,3.324177188,a5,,45.14487572,0
1,unknown,-1d,-7.007683359,0,6.8936963,D,30,0,110.6161125,0,152.0958416,y,2,109,0,M,4.35101424,a7,,20.93307545,0
1,unknown,-1d,6.394351565,2038,6.276698902,G,200,1,299.3697549,0,457.02578,n,2,148,0,S,2.963326225,a5,,47.16587835,0
3,a,-1d,5.186095118,111,7.577386406,H,110,0,240.3959816,0,116.2898952,n,2,277,0,M,4.284457225,a8,,30.83595011,0
2,a,-1d,3.721268819,10,6.934248641,A,80,0,209.6973436,0,95.62493891,n,3,169,0,D,4.217677943,a8,,36.73863371,0
1,a,-1d,1.547217006,1165,7.37270018,A,160,0,277.048526,0,223.7345973,n,2,455,0,M,4.284457225,a7,,44.97464027,1
3,a,100d,2.42721903,10054,7.707876057,D,210,0,304.1854217,6,290.754246,n,2,,0,M,4.876409691,a11,A,-25.13633478,0
5,unknown,-1d,6.255773243,447,7.499230144,F,140,1,265.2667785,0,35.33546229,y,2,106,0,M,3.880105352,a5,,14.15870211,0
7,a,-1d,9.015448761,949,5.052636173,A,280,1,333.9347224,0,146.196496,n,3,52,0,S,2.963326225,a7,,9.322618998,0
2,a,-1d,3.711737357,492,6.653207001,A,70,0,194.7116016,0,25.46691742,y,3,125,0,D,3.60493303,a7,,21.71031261,0
6,a,-1d,5.222519341,143,6.378618665,B,270,0,329.7466919,0,503.7532758,n,3,57,0,M,3.394954396,a8,,37.20170766,0
2,a,-1d,1.276943834,302,6.412196009,J,110,1,241.0328142,0,96.78321265,n,0,342,0,M,3.743149788,a7,,39.37940479,0
3,unknown,-1d,-1.726716616,13,7.756767332,I,50,0,162.2870812,0,346.0577812,n,0,410,0,M,4.483495508,a5,,41.31214532,0
2,a,182d,4.483431731,500,6.084342345,D,180,1,289.4838799,1,390.5277041,n,1,240,0,M,3.181311403,a11,A,22.48376099,0
2,unknown,-1d,7.781397609,-54,6.056092169,B,300,1,340.417965,0,687.860404,n,2,70,0,S,3.252971145,a5,,44.22292971,0
2,a,-1d,3.1169619,-125,6.590624284,J,60,0,181.4395352,0,52.46752804,y,1,91,0,M,3.324177188,a2,,19.05716349,0
2,unknown,-1d,1.367096555,1392,6.298011139,D,150,1,271.6900719,0,189.4942105,n,2,205,0,S,3.324177188,a5,,38.93839785,0
1,unknown,-1d,2.681305606,100,5.26131154,D,90,1,221.7438618,0,141.2332,n,2,24,0,S,2.58783141,a5,,37.33013328,0
1,a,86d,2.203550937,2489,5.797819705,B,30,1,112.2047762,5,105.7879367,n,3,355,0,S,2.81516435,a3,A,-2.040258827,1
2,unknown,-1d,4.373477579,24870,5.431341368,A,210,1,305.0577193,0,51.63925046,n,3,634,0,S,2.963326225,a5,,68.9669646,0
